date,day,discipline,event_id,headtohead,location,opponent,opponent_score,played_at_home,result,score,season,time,tournament
2017-06-04,Sunday,m-basebl,2024464,True,Campus Sites,NCAA Regional,,True,,,2016,TBA ,True
2017-06-09,Friday,m-basebl,2024465,True,Campus Sites,NCAA Super Regional,,True,,,2016,TBA ,True
2017-06-10,Saturday,m-basebl,2024466,True,Campus Sites,NCAA Super Regional,,True,,,2016,TBA ,True
2017-06-11,Sunday,m-basebl,2024467,True,Campus Sites,NCAA Super Regional,,True,,,2016,TBA ,True
2017-06-17,Saturday,m-basebl,2024468,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-18,Sunday,m-basebl,2024469,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-19,Monday,m-basebl,2024470,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-20,Tuesday,m-basebl,2024471,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-21,Wednesday,m-basebl,2024472,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-22,Thursday,m-basebl,2024473,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-23,Friday,m-basebl,2024474,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-24,Saturday,m-basebl,2024475,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-25,Sunday,m-basebl,2024476,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-26,Monday,m-basebl,2024477,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-27,Tuesday,m-basebl,2024478,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
2017-06-28,Wednesday,m-basebl,2024479,True,"Omaha, Neb.",NCAA College World Series,,True,,,2016,TBA ,True
